,Text,Labels
388,Cookies aren't bad.  Haven't had a reason to buy cakes or other pastries.  Staff is friendly and it smells like heaven.,2
389,"Lincoln Bakery makes very delicious donuts, pastries, and desserts. Their bread selection, however, was very limited and upon making our choice the quality of the bread was mediocre. We were also disappointed that many of the things in the shop are not labeled and when the store is busy it can be difficult to find staff to explain what different options are. Still, this should be a go to for a local bakery if you are looking for something sweet.",3
390,"Got a key lime pie from this place. It was horrid. Icing was stale cake thick, crust was not even crunchy or had taste, and the key lime was weak. Pie looked it it was sitting out for a day or 2.",0
391,Everytime I eat at this location I end up with a sick stomach.  I don't have that problem at other Arby's.  The dining area is clean and everything else seems ok but I always get a sick stomach.  Maybe they should relook at their food prep.,1
392,"So I came to this Red White and Blue with high hopes of thrift store mecca, and I will get to how I left empty handed and in tears.  First, I'll walk you through my experience. \n This place is pretty large, and relatively clean, with a nice parking lot.  The racks are packed with clothes - and I mean, hard to move the hangers because there is so much stock, which can be a pro or a con depending on how you like it.  I found it a bit cumbersome since although the clothes are organized by type (dress vs. blouse) there is NO size separation.  In a place this huge, it takes quite a long time to find what you're looking for without the size separation.  But, I'm not one to abandon a bargain because I don't want to look around (after all, that is what its all about), so I gave a good 30 min-45 and got a handful of garments to try on.  (I would typically spend a few hours, but I was trying to spare a friend not as keen on secondhand garments).  With my carefully extracted finds I searched in vain for a fitting room, never to find one.  After asking the staff where it was, I had to take a seat and leave my jaw dropped for a while because THERE IS NO FITTING ROOM! \nI couldn't take this fact into my brain, and although there were some household items I wanted to go back and buy, I was too upset to continue.  (Sidenote: yes, I can understand how this can work for the RWB, but imho it is unforgivable, and I wish there was at least some warning before spending my time searching for a bargain when I couldn't even see if it would fit). \n\nI would recommend this store if you are looking for something specific secondhand especially for dishes, or older electronics, or even beauty products.  There was even a used Nikon SLR with a wide angle lens ($200 though)!  \nBut if you plan on buying a sundress, and don't plan on stripping down in front of your fellow thrifties, you'd better be confident in your purchase.  RWB is just like any other thrift store, and you can't return or exchange your items, so you'd be out of luck and out of money.",1
393,"Woo Hoo!  Dead Lady.\n\nThis thrift store rocks.  I have been doing this for more years that I haven't been, and it is the best in the city.\n\nI would make a weekly trek to RWB, and would never be disappointed.  These were the days when you could find a vintage 50s something or other on the racks, before there was a \""Vintage\"" section.  Still, recently, there is always a treasure to be had, especially in the housewares department.  The proximity of this thrift store to the affluent neighborhood of Sewickley accounts for its top-notch merch.  Whenever we'd have a particularly good day, my frends and I would joke...\""dead lady.\""",4
394,"I came here all the time while I was freelancing and in charge of my own schedule.  It has a lot of points going for it that other thrift shops consistently mess up.\n\n1. It's well lit.  You can SEE the clothing, see whatever might be wrong with it, and make an honest assessment.  You're never surprised when you leave at the state of the items you've just bought.\n\n2. It is surprisingly clean.  Nothing seems to smell, so I can only imagine they've laundered everything thoroughly. \n\n3. There are good quality brands--Ann Taylor, Kenneth Cole, etc.  It's mainly items along these lines.  You're more likely to find twinsets than clubbing tops here, which if you're over the age of 21 is a good thing.\n\n4. Markdowns and fresh merchandise.  These people *know* how to turn over their stock.  Because the place is never empty, and there are specials every day, the stock flips rapidly.  The merchandise is never the same week to week, so as I mentioned before, it's addictive.  You never know what you'll find.\n\nA summary of a few things I've bought here: a 6 dollar designer knit dress, a few silk twinsets ($2-$5), countless heels, two pairs of Birkenstocks and two pairs of Doc Martens ($4-$8), a dressmaker's bust ($5), a pressure cooker ($7)....\n\nYou get the picture.  The prices aren't rock bottom, but close enough, and the quality of the clothing will help anyone but the stingiest person get over the 50 cents extra.\n\nCan't recommend it enough!",4
395,"Simply the best thrift store I've ever been to. Well worth the 3 1/2 hour drive from my hometown.\n\nFirst, and foremost, EVERYTHING IS 1/2 off all of the time!\n\nSecondly, bring cash. They DO NOT accept credit cards.\n\nThe store is full of wonderful pieces of clothing, all arranged by color and type (not by size, which is unfortunate). I found a wide selection of everything from casual pieces to high-end business attire to super-trendy teen clothing... what surprised me most about this store was the QUALITY of the clothing. Almost all of the pieces were flawless, a few were worn or faded in some way and the price reflected that. Brand names were bountiful; Banana Republic, Ralph Lauren, Chico's, Jones New York, Ann Taylor, American Eagle, H&M. There were also some wonderful vintage pieces from the 80s, bright colors and crazy shoulder pads that would have made a more adventurous fashionista very happy indeed!\n\nThe clothing smells wonderful, not musty or dirty as in some thrift stores, and there was even a large selection of plus-sized clothing carefully culled out in a special section.\n\nI went to Red White & Blue to find some business attire for my new job, and came home with two gorgeous, flawless statement blazers from Ann Taylor Loft and Banana Republic... for a total of $7!\n\nCome to this thrift store; it'll make all other shopping obsolete!",4
396,"I cannot imagine a more miserable place to shop than this jam-packed monstrosity.  This is a store that makes me thankful for Goodwill and The Salvation Army resale stores.  The customers and the staff are miserable at Red White and Blue.  The clothes are priced far higher than other such shops.  Merchandise is not refundable or exchangeable, and there are no fitting rooms!  One purchases clothes at their own risk!  What person would buy a suit under these conditions, hoping the pants will fit?  Unlike other stores, there is no senior discount and no credit cards accepted, a rare cash only business.  To the reviewer who boasts that everything is 50% off every day, how is that a sale?  It is bogus pricing.  Red White and Blue, uggh!",0
397,"Ever shopped at a Thrift Shop that sells high end labels, some brand new and gently used items like backpacks for $5? This is a great place to discover unique things. They also have daily deals such as 1/2 off of certain color tags. Have to dig through other things though to find something interesting which is part of the adventure!",4
398,"Love the store. Great stuff, High price. Buyer BEWARE of the RUDE cashier SYLVIA, extremely unpleasant, unwilling to help and always with NEGATIVE attitude. She needs customer service training....Someone please tell her to stop complaining about other customers or employees....Cashier that does window display is always kind, friendly and helpful.",0
399,"I love a deal, and this has been my favorite thrift store since I was a kid.  \n\nFirst, there is some sort of half-off deal every day.\n\nSecond, the used book selection is pretty decent.  Yeah, there are a ton of self-help and Patterson mass markets that you have wade through, but T.C. Boyle for two bucks?  Yes, please.\n\nThird, the home goods.  I've gotten huge solid wood picture frames for only a couple dollars.  The art prints inside were hideous...but I threw those away, re-stained the frames to my liking, cut new mats, and inserting art quoted as $360 each to frame at a big chain fabric store for under $30.  Boom.\n\nFinally, there is a decent selection of lamp to re-wire, always lot of furniture, some diamond in the rough clothes on occasion, and lots of other wacky stuff that's just fun to sift through.\n\nCASH ONLY and the cashiers are pretty rude/lazy, but that never bothers me.\n\nBONUS:  They pick up your donations for free from your porch.  http://www.pickupplease.org/  Super easy.",4
400,Prices not great for true thrifters. Staff completely useless. No dressing rooms. I simply have nothing to say about this place.,1
401,"I love love LOVE this store. I thought the one on Saw Mill Run was great but this was i think is way awesomer. If only awesomer were a word. I love to go here and find lots of home decor items to decorate my house. candle holders, DIning sets, paints, sculptures and sooo much more. I found this small desk lamp that has a victorian look to it with the shade included for $4. The lamp shade was made of some kind of smooth material almost like leather. It's such a great find. There are plenty of items for sale at this place and most of them are in great shape. \n\nSo the clothes which occupy most of the store are the best find. The Store has certain days that offer you %50 certain color tags. I went on a Monday and it was half off yellow and white tags. Other days its half off blue, or green or red. I love to go on Saturdays!! This past week it was half off every tag except white. I found so many items for such a cheap price. $7 shirts for $3.50 and tunics for $4. Have you ever find items for $1?? I have!!! I love when I find a great shirt or sweater for $3 or less. Or when you find a brand new item with the tags on them for under $7. I bought a brand new pair of Arizona Jeans (in my size) for $5. I couldn't believe it. I was too excited.\n\nThe clothes are organized by color but not by size which is a good and bad thing. I like to shop by color since I don't wear too many yellows or purples. I can avoid those sections all together but when I do find a nice shirt in the color I want the size becomes an issue. There were a lot of nice shirt that were just too small or too big. Even when i have to pass on a nice shirt I tend to find one that's just as good at the same price. \n\nShopping here is a gold find!! My sister was the one who introduced me to this store and i used to make fun of her for shopping thrift. If I had known that It was nothing like the Good Will I would have been here a lot sooner. Now my sister makes fun f me for going so often. What an amazing place this is!! I'll probably never shop retail again!!\n\nREMINDER: CASH ONLY!!\n-But they have an ATM!! $2.50 fee",4
402,"I can't believe I've been here multiple times and haven't reviewed it yet.  I absolutely love this place.  It's a super thrift store if you will.\n\nNo matter when I come here, I always find something.  It quite the experience.  I always make sure it's a day when I am off of work because I can literally spend hours here just looking.  It's a good thing that I do this, you can't just show up here and think that you will be able to gran an item and then leave.  \n\nLike a fellow reviewer said, there are not fitting rooms here, so be prepared to walk into someone trying on a potential great new garment for them self in the middle of an aisle.  Sometimes you just can't avoid this, I blame the fact that they have mirrors set up throughout stores.\n\nThey have everything you can seem to desire here.  Clothing to electronics, furniture to bedding, books to movies.  EVERYTHING is under this roof.\n\n*Cash only, ATM on premise.",3
403,"This thrift store is one of the best in Pittsburgh; it's huge and has a great selection of books, clothes and housewares.\n\nWith that being said, there are a number of drawbacks to shopping here because of its popularity. It starts with the parking. There are a few spots in front of the store, with two \""overflow\"" lots that quickly fill up. Getting out is a bear if you're heading back towards the city, like I usually am, because to pull up to the traffic light you have to go the wrong way through the very narrow parking area in front of the store. Crossing three lanes on 51 without the help of a traffic light just seems like a bad plan.\n\nOnce inside the store, beware of other customers on the weekends. I've encountered aggressive shoppers on multiple occasions who are usually welding carts as weapons. Let's just say some shoppers think it's OK to block off entire aisles so they can peruse a section.\n\nOther notes: There are no fitting rooms. I sometimes try on clothes over the ones I'm wearing in front of a mirror, because hey, it's a thrift store.\n\nAlso, they're cash only.\n\nDespite these setbacks, I find myself coming back every few months because I've found some really awesome things here, from dresses to plates. Just think of the trip as a little adventure.",3
404,nice and clean with well organized large selection but was expensive. I was looking for some twin size thin cotton blankets easy to wash and hang dry for my dog and the prices were $14.99 of course somewere high quality items which u would have to pay new retail store price $40-50 but still overpriced. I finally found a small blanket for $7 on sale.,2
405,"The home-cooked breakfasts at The Rusty Nail in Bellevue are wonderful, prices are reasonable, the wait staff are gems, and is often bragged about by Bellevue locals.  That said, two stars is all I can muster primarily due to the tiny, cramped dining area.  I've witness people at three tables being disrupted while they are eating so departing diners would have enough room to push their chair away from the table and pass by others just to leave.\n\nDon't get me wrong, I adore that Pittsburgh is a small, friendly city, but I'm not fond of getting elbowed in the back as the guy behind me cuts his breakfast steak and eggs, nor knowing his guest gargled with Cool Mint Listerine this morning (or worse, didn't) .  Yes, the tables are packed THAT close together.  And whatever you do, don't dare bring a large friend here to dine when it's busy unless you enjoy feeling like a complete 'jag off' for doing so on the way out.",1
406,"I've been going here since I was a wee tot.  I have always enjoyed their food even though there's nothing too special about it.  I really like their breakfast menu.  You always seem to get lots of food for very little money, which is nice.  \n\nMy only complaint is that it is WAY TOO SMALL and always very busy.  They should really look at expanding the restaurant.",3
407,"I really wanted to like the Rusty Nail.  I love little local restaurants like this.  But it really is a very tight squeeze, to begin with.  They really need to pull some tables out of there to make more room.  We were right on top of another table with two very loud young children, and there was just no buffer.  And the food was.... just so bland!  I get that it was supposed to be homestyle cooking, but it just had no flavor.  To be fair, we did go for dinner, and I understand that this place is more of a breakfast joint, so I would be willing to try it again sometime for breakfast.  For dinner though, unless you like super-bland food, I probably wouldn't return for seconds.",1
408,"Given that the Rusty Nail has been highly recommended to me as a good breakfast spot by various sources, I'm sad to say I was sorely disappointed. \n\nThey have a wide selection of breakfast options.  However, even with numerous breakfast specials listed, not one included eggs, meat, potatoes AND toast.  Yes, that's right.  I had to order the eggs, bacon and toast special with a side of the potatoes.  When my food was served, the portions were average except for the side order of potatoes.  I did greatly enjoy the potatoes, though, which I ordered deep fried.  My dining companion ordered the French toast with ham and enjoyed it very much.  \n\nWe were here on a weekday morning so we didn't have to worry about it being crowded.  The service was good.  And it's not that I thought anything was bad, it's just that, as the two star rating says, \""Meh, I've experienced better.\""  Given the plethora of choices in Bellevue, this will not be my first stop should I find myself on Lincoln Avenue for breakfast again.",1
409,"I always see this place, and Saturday we decided to stop in for lunch. The atmosphere was pleasant. My boyfriend had the buffalo chicken sandwich, which he loved. I however, ordered the steak and cheese pita and was extremely disappointed. The pita was soft and fresh but the steak was terrible. It was very steak-um like and saturated with grease. When I picked up the sandwich grease poured from it. I'm not one to send back food, and that's my fault, but the waitress came by once as I was eating, over heard me upset about my food, looked at me then continued on her way. Needless to say I don't think I will be returning.",1
410,"I ate here this past Sunday morning for breakfast with my girlfriend.  I have been by this place many times and was excited to finally make it inside.  We were lucky that we went fairly early as a line developed shortly after we were seated at our table.  The Rusty Nail is prepared for this in a pretty cool way though as they have a list outside of the restaurant that you can sign into as well as some coffee to partake of while you wait.\n\nFor my entree I decided to go with one of the specials for the day which was the Rusty Nail omelet while my girlfriend decided on another special which was the a mushroom, spinach and feta junior omelet.  Her omelet is self explanatory while mine had in it some salami, cheese and three pieces of sliced pepperoni on top of it.  It was readily apparent that the pepperoni was not the cheap kind that you get on most pizzas as it had more flavoring and tasted much better.  Both omelets came with sides of home fries and toast for which we both ordered deli rye.  The junior omelet tasted good as the sourness of the feta played nicely with earthy mushrooms while the spinach made it feel like I was eating healthy.  My omelet was just as good if not better than the junior omelet as the cheese and meats combined to make it seem like I was almost eating a pizza.  Some of my hash browns were slightly overcooked and they had too many onions for my taste but we still decent enough to be a side to the main show.\n\nThe bottom line for me is that I would definitely head back here in the future.  Everything that I tasted was good and I would not hesitate to take any of my friends here for a breakfast.",3
411,"A great Pittsburgh diner with friendly service and good diner food. If there are any problems, the prices a bit high for diner food and, as others have said, it's extremely cramped. Otherwise, it's an enjoyable place to eat and the food is, indeed, very good.",2
412,"I am very happy to be moving into a 'neighborhood' that has a line-up of decent mom-and-pop shops to find a reasonable meal when the cupboard is bare, or the energy banks are depleted for cooking. Bellevue does seem to have a small collection of decent eats at reasonable prices, and The Rusty Nail is one of that handful of good examples of neighborhood haunts.\n\nIt's touted as a 'diner' in many of the reviews, but it really is a step above your average 'diner', and is more of a cozy neighborhood gathering spot for a decent burger, or entree. I've not made it there for the breakfast, but have always been satisfied by the dinners.\n\nRusty Nail is hardly on the gourmet end of the scale. In fact, I would imagine the Sysco truck pulls up out back regularly with deliveries of food parts, from cans of sauces to frozen animal chunks. As long as those parts are assembled and doctored to make them seem a bit fresher than the typical conveyor-belt diner, all is fine. And indeed, all IS fine.\n\nSo few of our local 'diners' are up to snuff when it comes to serving up decent 'diner' fare, that I can't call Rusty Nail a diner. It's a neighborhood family restaurant. Period.\n\nBurgers, meatloaf, pot roast, fish sammiches, salads, pastas...a varied but adequate menu. Fair and decent prices. Friendly and attentive service. A cozy enough atmosphere (although I have to say AGAIN in a review of a restaurant, if you've got multiple TVs in the space, for gods sake, can ONE of them NOT be showing SPORTS coverage??) and a pleasant crowd of patrons. \n\nDuring my last visit, there was a large family gathering at the next table. A nicely polished middle-class clan, ranging in age from gramps to granddaughter. At one point, dad received a phone call on his cell...and actually stepped OUTSIDE to have his conversation. As I was leaving I had to pat him on the back and thank him for being one of the few remaining decent guys with manners!\n\nBottom line...Rusty Nail is comfortable. It's not a drive-out-of-you-way destination for dining. It is what it is. A great little neighborhood spot FOR the neighborhood. \n\nBut do bring cash. The don't take credit cards. Believe it or not, they WILL actually take a check.",2
413,Place has amazing omelettes that are almost as big as the size of the plate. You get a really big side of home fries too. This is probably my favorite place for breakfast in Pittsburgh. I generally go in and get a seat right away without waiting. Service is usually fast and friendly. Two downsides to the place. 1) they are cash only which can be an inconvenience. I never remember to have cash until I get my bill so I have to run to the ATM. 2) the seating is limited and the tables are very close to each other so people there can most likely hear your conversations. Place overall is excellent and is worth a try at least for breakfast. The lunches and dinner selections aren't bad either!!,4
414,This place is overpriced and the service is not good at all.  When we where there children were riding bikes in the lot near the tables.  One almost hit our child.  Another customer said that if the owner had been there she would have not allowed the bikes to be there.  The cone was large to say the least but the taste left something to be desired.  Not the best neighborhood either with a bar nearby.  Our children were exposed to language that would have made a sailor blush.  We will not be back.  Also they will accept a credit card but not a debit card?????  Please get up with the times.,0
415,First time here and I wasnt impressed at all!  I should have gone to the dairy queen :-(,1
416,Thank You Kim and Kurt! It was very nice of you guys to take the time to post your reviews on our service. We really appreciate it. We hope your clocks will continue to do well for years to come. Please dont hesitate to give us a call if there's anything else we can do for you.\n\nLisa\nPaul's Clock Repair,4
417,"I can not express my thanks & gratitude enough to everyone at Paul's Clock Repair.  I needed an Atmos clock repaired, which was given to me by my mother who had recently passed away.  I needed it done on a short time line since I live out-of-town and was leaving soon.  It is next to impossible to find anyone who can actually fix that type of clock especially anywhere close to where I live.  They were so accommodating and really really helped me out during a hard time.  Much thanks to Lisa for spending the time to teach my about the clock & how to take care of it and her dad for fixing it up!  My Atmos clock is now working great and looks wonderful on my mantle!",4
418,"Good selection, but it will cost you.\nMultiple fridges of cold beer, but only the cheap beer is cold.\nNice in person, but rude on the phone.\nParking lot, but none of the customers understand how to park.\n\nEvery good thing about this place is equaled with a bad thing about this place - hence it probably deserves 3 stars. I would really give it a 3.5 if available as this is currently my beer distributor of choice, but since its not possible I have to go with 4.\n\nWhy 4 you ask, when I just went through all that 3 star crap? Any place that offers beer samples provided by attractive women gets a half star boost for sure, and as long as I'm going there anyway it really makes for a more interesting trip.\n\nAfter all, if you don't like free beer, you are probably a terrorist.",3
419,I stopped by here on my way home from whole foods market. They had just paved there parking lot which can only fit 3 max cars at a time. It was not as big as the one I normally shop at in Penn Hills. They are a beer distributor and have a way hugger selection. But they serve all of penn hills so go figure.\n\nI was looking for a gluten free beer which they had four kinds including cider. The prices were crazy expensive. $35 for a 24 pack of cider. NO way!! \n\nI had to buy it though cause it was sunday at 4:30 and all the stores close at 5 so i had no choice. I should have waited but i drove all the way here to get it so I should just buy it while i'm there. Aside from the money issue this place was just ok to me.,2
420,"We are fans of Pistella Beer Distributors simply because we needed beer one night while visiting some friends and family in Pittsburgh and they happened to be on the way to something we were doing.  It's a hole in the wall kind of facade but they do have a good selection.  I don't remember the price being that expensive but looking at the average review so far...it shows $$$$.  I'm sure they have some nice stuff, but we just got a case of beer (I think one of those Magic Hat variety packs) and it seemed similar to what we would pay in the other stores.  Anyway, we had a good experience with this place and don't really have anything bad to say about them.",3
421,"Animal Elegance is not much on the outside but the owner was very nice & LISTENED to how I wanted my teacup poodle groomed and used the products that I requested.\nI was very happy with my services and I will return. \n My poodles groom was $50,including tip, which I think is very reasonable.",3
422,"I had a very unfortunate experience with this groomer. My dog  was not groomed to my specifications; infact she was butchered. I went to the trouble of taking a photo of my dog with  the haircut that I wanted, as well as speaking with the woman who assured me she would be grooming my dog. The owner groomed my dog, not the woman that I spoke with and she looked nothing like my dog when I picked her up. The owner was rude and did not even apologize for the horrible service. Do not take your dog there to be groomed!",0
423,"They made my Portuguese Water Dog look horrible. \n\nThey actually sheared all the fur from my dog claiming that it was matted and therefore they had no choice. This isn't true as I personally brush my dog every morning. When I complained, the owner said: \""But we did tell you that we will cut the dog's fur short.\""  Yes, they did, and I thought that considering that the days are hot in August, they are proposing a little cooler grooming. I never expected them to just shear the dog to the skin. \nI think they did it because they are hopelessly irresponsible. Although they charged $70 for this brutally simple operation they have not even trimmed dog's ears and tail. Consequently, the dog has disproportionally long hair on its tail and the ears. \nI used Animal Elegance for more than a decade. Long before current management took over. Over all these years I sometimes took in stride their accessional compromise of standards and always paid their exorbitant prices without complaint. However, this fragrant negligence, combined with their total disregard of the fact that I was an old and loyal customer did it. I will avoid this place from now on and would like to suggest that you do the same.",0
424,"I made it back here about two weeks ago.  I must say the experience was night and day compared to the one at the end of July.  Whether or not it was an off night I do not know, but the place was loud and crowded, the service was bad, and the food was mediocre at best.  I should have just waited it out at Point Brugge.  I won't becoming back anytime soon.",1
425,"I've been told several times that this place had a great brunch.  Upon arrival, the menu was very limited and the service was abysmal despite a nearly empty restaurant.  We literally waited 15 mins. at our table and then left prior to ordering.",0
426,"I often have lunch at the nearby Point Brugge Cafe, but I decided to give Pino's a try today for a change of pace.  Bad idea.  My lady friend and I started with a pair of appetizers: greens & beans and \""Italian frites.\""  The latter, which the menu described as \""fresh cut, twice cooked, fresh herbs & roasted garlic,\"" were basically just regular-ass french fries - decent, but nowhere near worth their $6 price tag.  The greens and beans were even more of a rip-off: 8 FREAKIN' DOLLARS for a smallish bowl of rather flavorless produce.  Talk about a profit margin!\n\nAs a main course we shared a flatbread with goat cheese, caramelized onions, and roasted red pepper.  It was pretty good, but my enjoyment was diminished by the FM radio that was blaring through the loudspeakers.  Who wants to hear car commercials while eating a meal at a \""nice\"" restaurant?  Classless.\n\nConclusion: I'd rather wait 45 minutes for a table at Point Brugge than be seated immediately at Pino's.",1
427,"Pino's appears to fashion itself something of a nouveau-Italian, smart casual neighborhood restaurant, and it's literally just that. Translation: the menu is uninspired and predictable. A relatively encompassing selection of appetizers and entrees revealed not quite a soul-crushing, but certainly a lackadaisical attitude toward ingredients, recipes and presentation, though the service was refreshingly excellent. Unfortunately, the only other reason you'd be dining in Point Breeze would be to enjoy the amazing Point Brugge Cafe just down the street. As a previous reviewer mentioned, I stopped in simply because the Brugge was full, but I unfortunately won't be making that mistake again.",1
428,"\""God this is the best eggplant that I have ever tasted!\""  was what our friend said after he took his first bite of the Sicilian eggplant served at Pino's.  My husband couldn't wait to have the seafood fra diavlo, which he had last time...again, a 10 out of 10!  I had the roasted veggie platter for my entree, which is really an appetizer--and I had to share--way too much for one person to eat.  Another comment from our friend (who was a first timer at Pino's) was that it was the best Italian dressing that he ever had.  As I write, I want to go back for dinner tonight!!\n\nForgot to mention, they also have local beers on tap (East End Brewery), the men enjoyed the Homewood brew (dark lager type beer), it's great to see the owners supporting local businesses!",4
429,"I went to Pino's to celebrate a friends birthday on a Thursday night.  I hadn't been in Pino's since they renovated, but I have to say that they made the interior beautiful.  We made reservations, but I don't think we would have needed them since there was just a few other parties seated when we came in.  \n\nMy two girlfriends and I always have a tough time deciding what to order...so naturally we order one of everything that looks good.  We started with the Charcuterie platter, which was a mix of absolutely delicious prosciutto, capicola, and soppressata with a bit of veggies and mozzarella.  This was an impressive way to start out the meal.  We all wanted to try the seasonal ravioli, which was pumpkin (too tempting for three certified pumpkin fanatics), so we got an order to share as an appetizer.  This was unlike other pumpkin ravioli I've had...very pumpkiny.  The ravioli was good, although we all agreed that we wouldn't have been able to eat a whole order.  It was very sweetly spiced and I was missing a little bit of savory with the dish.  \n\nI ordered the grilled sausage pizza for my entree, and was pleased with it.  I admittedly never get too excited about pizza, and this was good, but nothing that I was dreaming about later that night.  Overall, the food was a 3-4 for me.  \n\nThe service was outstanding.  Our waiter was very welcoming and knowledgable.  My friends got dessert, and when the chef (I assume Chef Pino?) came over to ask how it was, my friend jokingly said that it was delicious, but would be perfect with a bit of sauce.  Before she could take another bite, he whisked both of the desserts away and added fresh strawberries and sauce, saying that he would be serving the dish that way for now on.  Talk about service!  The whole experience was fantastic, service gets a 5.  \n\nAdded bonus:  Awesome beer selection, some brews I haven't seen.  Only place I've been that had East End Homewood Reserve on tap for me to try (exciting for a beer dork like me, and it is tasty, by the way).",3
430,"I have had lunch at Pinos's several times probably at least 5 times. Usually I am there  for a business lunch when I am in the area. I find that we are well served, not rushed and the noise level is not too loud at lunch We have several times asked the Chef to make us some special version of his menu and we are always accommodated. To me this is excellent service. Makes you feel like coming back.\nI would have to admit that I usually order the garlic fries which are really great. I do this if I am not going back to the office or out to meet a client.\nNormally I would add a soup of the day which are always nice, and a sandwich of the day. \nI have never been disappointed and certainly would continue to conduct business lunches here. Pino's has been very reliable and dependable in all aspects.  I would make it 3 1/2 stars.",2
431,The food here is ok but not worth the price. $15 corking fee? $9 a glass of garbage wine? Me thinks not.\n\nWhat really tops it off is the owner is beyond rude and doesn't care about the business. I heard it used to be much better but now I don't know anyone who eats there...,0
432,"Another really good meal here!  My friend and I went for soup and appetizers--and licked the plates clean!  Gazpacho, pasta fagiole, homemade bread, eggplant with mozzarella and my favorite...the roasted veggie platter.  So much food we didn't think we would eat it, but it was so good we did!  They also had their doors open and we were able to sit outside in the cool summer air--great way to kick of summer!",4
433,"I ate here this past Friday with my girlfriend and two other dining companions.  We decided to come here because it was Pittsburgh restaurant week and they offered a special 3 course $30 fixed price menu with 2 course wine pairing for $12.  It ended up being a small little restaurant in the middle of Point Breeze which I had been past many times previously but never really noticed.\n\nThe restaurant was swamped whenever we got there, probably due to a combination of it being Friday night and restaurant week, so thankfully we had made reservations and were seated almost immediately.  I decided to start off my meal with a salad while my girlfriend had the tomato garlic bisque.  My salad was good and came with goat cheese, pears and a vinaigrette which all tasted nicely.  It was nothing amazing but I think it takes a really special salad to be amazing.  I also tried my girlfriends bisque and unsurprisingly found it to be a bit tomato-y since I do not enjoy tomatoes very much but she really enjoyed it.  For my entree I decided to get two small plates instead of a larger entree and settled on the mac n cheese and fish tacos.  The tacos were a bit sloppy/wet but had some nice flavors (cilantro, aoili and pico) in them along with some chili sauce that gave it a nice little kick.  My mac n cheese came out in its own little cast iron type pot and was good.  There was an adequate amount of cheese throughout and I liked that they even had some ricotta buried inside the dish.  I was also able to try the Arrabbita that one of our dining companions had ordered.  Wow was it good and it packed quite the spicy punch too.  Immediately I regretted not ordering it although I still did enjoy my two small plates.  For my dessert course I ended up having the White Chocolate Creme Brulee.  My girlfriend decided upon the tiramisu while another at our table had the peaches and puff pastry.  All of the desserts seemed large and made sure that we did not go home hungry!  My creme brulee tasted decently and ended up being a good finish to my meal.\n\nThe bottom line for me is that I would definitely head back here in the future.  Their regular menu seemed reasonably priced and everything that I had tried throughout the night was good.",3
434,"I grew up just the street from Pino's and my family were probably its most regular customers -- we got take-out at least once or twice a week for many many years, and always enjoyed the pizza and hot subs. I've just been back for the first time in 6 years after moving away, and was pretty unimpressed... The decor looks nice, but the food was wayyyyy overpriced for what it was. $22 dollars for a plate of pasta, really? It claimed to be \""fresh pasta,\"" but it was completely tough and chewy (not \""al dente,\"" just undercooked), and not very large. I'm not sure when the restaurant changed, but I think it really missed the mark... People WANT a casual, friendly, affordable neighborhood place that they can bring the kids to. Why take that away?",1
435,"Went here with a gift card from the restaurant week photo competition. \n\nWe were one of two tables there and a bunch of staff showing up during the meal. \n\nOur waitress was good, but that couldn't save the food.\n\nThe meal started out with some what I guess used to be foccacia.  I say used to be because it no longer represented anything other than long pieces of brick or bark very stale and tasteless.\n\nWe ordered the vegetable board which was probably the best thing we ordered with light and bright vegetables perfectly cooked and paired with two delicious sauces. \n\nThen we ordered the octopus which was fine, but very cold and the octopus had little to no flavor, being overwhelmed by the citrus in the dish. \n\nThe tuscan wings were ok, but they were really ordered for my husband who seemed to enjoy them. \n\nFinally the diver scallops.  This dish was indeible.  The scallops were very overcooked and the pea puree was so minty I was unable to eat it. We sent it back and they did take off half of the price (weren't expecting anything just didn't want to eat it). \n\nAfter that we decided against dessert and left.  I probably will not return.",1
436,"My husband and I celebrated our one year wedding anniversary this past weekend and since we recently have moved into a new area of town, we made reservations here because word on the street was that it was good. Verdict? It was so-so. We had reservations at 7:15 and were seated promptly, which was fine, except we were seated OUTSIDE! Listen folks, it's COLD when the sun goes down. They have three tables set outside, I guess trying to squeeze out some more business. Our server was nice, but not attentive at all.  We were left waiting for things for 10-20 minutes at a time. Also, because we were sitting on the sidewalk, people and animals and cars kept sweeping by us. It took the waiter three tries to get our meal order because he had to keep stepping out of the way of people walking down the street. Wine was good. Food was ehhhhhh. We had the mussel and clam appetizer and when it came out, about 1/2 of the order was not edible and all the innards had fallen into the sauce, which by the way smelled like stinky cheese. My dinner and my husbands dinner was good, no real complaints there. Espresso and a S'more cupcake for dessert and I grand total of $134 later before tip? Definitely not worth it at all.  The best part of the night? Leaving. The worst part of the night? Associating this place with my anniversary.",1
437,"Nice atmosphere with above average food. This restaurant has a lot of potential. The wait staff was far below average: They were slow, and we had to ask multiple times for things. They were not the most polite wait staff, and our waitress was either a little demeaning or very socially awkward.",1
